YB crvUSD/tBTC new

On Start,Amount,Price,USD
2025-11-14 07:08:59,0.039032,,$24.94
2025-11-14 07:12:59,0.053983,,$34.49
2025-11-14 07:24:59,0.110105,,$70.34
2025-11-14 07:28:59,0.025409,,$16.23
2025-11-14 07:36:59,0.105870,,$67.64
2025-11-14 07:40:59,0.052935,,$33.82
2025-11-14 07:53:11,0.131280,,$83.87
2025-11-14 07:57:11,0.006352,,$4.06
2025-11-14 08:05:11,0.116454,,$74.40
2025-11-14 08:09:11,0.011390,,$7.28
2025-11-14 08:13:11,0.071188,,$45.48
2025-11-14 08:17:11,0.038113,,$24.35
2025-11-14 08:21:11,0.015198,,$9.71
2025-11-14 08:29:11,0.124560,,$79.58
2025-11-14 08:33:11,0.038117,,$24.35
2025-11-14 08:49:23,0.135526,,$86.59
2025-11-14 08:53:23,0.068479,,$43.75
2025-11-14 08:57:23,0.050112,,$32.02
2025-11-14 09:13:35,0.144015,,$92.01
2025-11-14 09:33:35,0.243556,,$155.60
2025-11-14 10:26:11,0.559121,,$357.22
2025-11-14 10:42:11,0.158842,,$101.48
2025-11-14 10:54:23,0.101659,,$64.95
2025-11-14 11:22:47,0.292074,,$186.59
2025-11-14 11:30:59,0.072621,,$46.38
2025-11-14 11:34:59,0.086411,,$55.14
2025-11-14 11:38:59,0.052557,,$33.49
2025-11-14 11:42:59,0.028525,,$18.17
2025-11-14 11:50:59,0.076292,,$48.60
2025-11-14 11:54:59,0.066391,,$42.25
2025-11-14 11:58:59,0.044303,,$28.19
2025-11-14 12:06:59,0.046160,,$29.38
2025-11-14 12:14:59,0.126814,,$80.65
2025-11-14 12:22:59,0.057495,,$36.55
2025-11-14 12:34:59,0.159388,,$101.21
2025-11-14 12:38:59,0.029041,,$18.42
2025-11-14 12:42:59,0.053573,,$33.92
2025-11-14 13:10:59,0.028302,,$17.91
2025-11-14 13:23:11,0.013616,,$8.62
2025-11-14 13:27:11,0.398348,,$252.06
2025-11-14 13:47:23,0.222240,,$140.56
2025-11-14 14:59:23,0.098495,,$62.28
2025-11-14 16:27:35,0.093138,,$59.02
2025-11-14 20:05:23,0.235341,,$149.01
2025-11-14 20:13:35,0.008512,,$5.39
2025-11-14 20:21:35,0.005745,,$3.64
2025-11-14 20:25:35,0.005532,,$3.50
2025-11-14 20:29:35,0.003617,,$2.29
2025-11-14 20:37:35,0.007874,,$4.98
2025-11-14 20:41:35,4.057366,,$2563.83
2025-11-14 20:45:35,0.031050,,$19.60
2025-11-14 20:49:35,0.007703,,$4.86
2025-11-14 20:53:35,0.086202,,$54.39
2025-11-14 21:01:47,0.067126,,$42.32
2025-11-14 21:49:47,0.051235,,$32.30
2025-11-14 23:09:47,1.334848,,$841.12
2025-11-15 02:06:23,0.191892,,$120.92
2025-11-15 02:14:23,0.007083,,$4.46
2025-11-15 05:28:11,0.209184,,$132.14
2025-11-15 07:52:23,0.153302,,$96.84
2025-11-15 07:56:23,0.003854,,$2.43
2025-11-15 08:00:23,0.003854,,$2.43
2025-11-15 08:04:23,0.007065,,$4.46
2025-11-15 08:12:35,0.006423,,$4.06
2025-11-15 08:40:47,0.030828,,$19.47
2025-11-15 09:04:47,0.026332,,$16.63
2025-11-15 09:12:47,0.009615,,$6.07
2025-11-15 09:16:47,0.003632,,$2.29
2025-11-15 09:24:47,0.006196,,$3.91
2025-11-15 09:32:47,0.011751,,$7.42
2025-11-15 09:36:47,0.003632,,$2.29
2025-11-15 09:44:47,0.008546,,$5.40
2025-11-15 09:57:11,0.010682,,$6.75
2025-11-15 10:01:23,0.005127,,$3.24
2025-11-15 10:09:23,0.009827,,$6.21
2025-11-15 10:13:23,0.004486,,$2.83
2025-11-15 10:17:23,0.004273,,$2.70
2025-11-15 12:09:59,0.119205,,$75.30
2025-11-15 12:13:59,0.005981,,$3.78
2025-11-15 12:17:59,0.001068,,$0.67
2025-11-15 12:34:11,0.017943,,$11.33
2025-11-15 12:42:11,0.011321,,$7.15
2025-11-15 12:46:11,0.000427,,$0.27
2025-11-15 12:58:11,0.013242,,$8.37
2025-11-15 13:06:11,0.009184,,$5.80
2025-11-15 13:50:23,0.049977,,$31.57
2025-11-15 14:02:35,0.009611,,$6.07
2025-11-15 16:35:47,0.164020,,$103.61
2025-11-15 19:17:35,0.174059,,$109.95
2025-11-15 19:25:47,0.007048,,$4.45
2025-11-15 19:29:47,0.005980,,$3.78
2025-11-15 19:33:47,0.006194,,$3.91
2025-11-16 12:18:47,1.072962,,$677.79
2025-11-16 12:22:47,0.003631,,$2.29
2025-11-16 12:26:47,0.002349,,$1.48
2025-11-16 12:30:47,0.004485,,$2.83
2025-11-16 12:38:47,0.010038,,$6.34
2025-11-16 12:42:47,0.003631,,$2.29
2025-11-16 12:46:59,0.002349,,$1.48
2025-11-16 13:27:23,0.046344,,$29.28
2025-11-16 13:31:23,0.001068,,$0.67
2025-11-16 14:59:35,0.095256,,$60.17
2025-11-16 16:28:35,24.350837,,$15351.42
2025-11-16 16:36:35,0.066794,,$42.10
2025-11-16 16:40:35,0.167442,,$105.50
2025-11-16 17:08:47,0.280977,,$177.02
2025-11-16 17:44:59,0.408438,,$257.10
2025-11-16 17:57:11,0.147222,,$92.59
2025-11-16 18:49:47,0.568571,,$357.59
2025-11-16 18:57:47,0.007832,,$4.93
2025-11-16 19:01:59,0.003810,,$2.40
2025-11-16 19:05:59,0.005715,,$3.59
2025-11-16 19:09:59,0.002328,,$1.46
2025-11-16 19:13:59,0.004233,,$2.66
2025-11-16 19:17:59,0.002963,,$1.86
2025-11-16 19:21:59,0.005080,,$3.19
2025-11-16 19:25:59,0.007196,,$4.53
2025-11-16 19:29:59,0.003386,,$2.13
2025-11-16 19:34:11,0.004656,,$2.93
2025-11-16 19:42:11,0.005926,,$3.73
2025-11-16 21:06:59,1.444507,,$908.28
2025-11-16 21:10:59,0.036801,,$23.12
2025-11-16 21:14:59,0.047525,,$29.85
2025-11-16 21:22:59,0.012518,,$7.86
2025-11-16 21:26:59,0.112969,,$70.95
2025-11-16 21:38:59,0.132819,,$83.38
2025-11-16 21:42:59,0.063587,,$39.92
2025-11-16 21:46:59,0.028371,,$17.77
2025-11-16 21:51:11,0.045784,,$28.68
2025-11-16 21:59:11,0.073445,,$46.01
2025-11-16 22:03:11,0.061734,,$38.67
2025-11-16 22:07:11,0.047038,,$29.45
2025-11-16 22:11:23,0.056713,,$35.48
2025-11-16 22:15:23,0.019975,,$12.49
2025-11-17 05:46:47,0.482381,,$302.73
2025-11-17 09:56:35,0.269314,,$169.48
2025-11-17 10:00:35,0.000851,,$0.54
2025-11-17 12:21:23,0.151673,,$95.45
2025-11-17 12:37:47,0.015675,,$9.86
2025-11-17 13:21:59,0.046602,,$29.33
2025-11-17 17:46:47,11.996938,,$7498.10
2025-11-17 17:50:47,0.027660,,$17.28
2025-11-17 17:54:47,0.064173,,$40.06
2025-11-17 17:58:47,0.021028,,$13.12
2025-11-17 18:02:47,0.072426,,$45.19
2025-11-17 18:26:47,0.220870,,$137.82
2025-11-17 18:30:47,0.092437,,$57.63
2025-11-17 19:07:11,0.338072,,$210.69
2025-11-17 19:15:11,0.150589,,$93.81
2025-11-17 19:19:11,0.046239,,$28.78
2025-11-17 19:23:11,0.041971,,$26.10
2025-11-17 19:27:23,0.034372,,$21.37
2025-11-17 19:31:23,0.054622,,$33.96
2025-11-17 19:35:23,0.042875,,$26.64
2025-11-17 19:47:23,0.135111,,$83.79
2025-11-17 19:55:23,0.087494,,$54.22
2025-11-17 20:03:23,0.093528,,$57.92
2025-11-17 20:07:23,0.020391,,$12.62
2025-11-17 21:41:59,0.984432,,$608.93
2025-11-17 21:45:59,0.042760,,$26.44
2025-11-17 21:49:59,0.046660,,$28.84
2025-11-17 21:53:59,0.036332,,$22.45
2025-11-17 21:57:59,0.042279,,$26.12
2025-11-17 22:01:59,0.042215,,$26.08
2025-11-17 22:05:59,0.022148,,$13.68
2025-11-17 22:10:11,0.032192,,$19.89
2025-11-17 22:18:11,0.112663,,$69.61
2025-11-17 22:30:23,0.104714,,$64.73
2025-11-17 22:38:47,0.080946,,$50.04
2025-11-17 22:50:47,0.178141,,$110.12
2025-11-17 23:02:47,0.236811,,$146.40
2025-11-17 23:06:47,0.044585,,$27.58
2025-11-17 23:34:59,0.293192,,$181.33
2025-11-17 23:39:11,0.036648,,$22.67
2025-11-18 00:07:47,0.307663,,$190.31
2025-11-18 00:44:11,0.503711,,$311.43
2025-11-18 00:48:23,0.024511,,$15.15
2025-11-18 02:04:47,0.883889,,$546.49
2025-11-18 02:08:59,0.006131,,$3.79
2025-11-18 02:13:11,0.080719,,$49.89
2025-11-18 02:17:23,0.060261,,$37.21
2025-11-18 02:21:23,0.015447,,$9.53
2025-11-18 02:25:23,0.005689,,$3.51
2025-11-18 03:01:23,0.475242,,$292.80
2025-11-18 03:05:23,0.045225,,$27.79
2025-11-18 03:09:23,0.006389,,$3.92
2025-11-18 03:17:35,0.099612,,$61.05
2025-11-18 03:25:35,0.120149,,$73.64
2025-11-18 03:29:35,0.038332,,$23.49
2025-11-18 03:33:35,0.036942,,$22.61
2025-11-18 03:37:35,0.049965,,$30.58
2025-11-18 04:38:11,0.612917,,$374.88
2025-11-18 04:46:11,0.079544,,$48.65
2025-11-18 04:50:11,0.139634,,$85.36
2025-11-18 04:54:11,0.070306,,$42.94
2025-11-18 05:06:35,0.121335,,$74.10
2025-11-18 05:31:23,0.248745,,$151.91
2025-11-18 05:35:23,0.027181,,$16.60
2025-11-18 05:47:35,0.125468,,$76.61
2025-11-18 05:59:35,0.137870,,$84.19
2025-11-18 06:11:35,0.228233,,$139.37
2025-11-18 06:39:59,0.305264,,$186.41
2025-11-18 06:44:11,0.041827,,$25.54
2025-11-18 06:48:23,0.027205,,$16.61
2025-11-18 06:52:23,0.100797,,$61.49
2025-11-18 07:00:35,0.077563,,$47.30
2025-11-18 07:04:35,0.072279,,$44.07
2025-11-18 07:08:35,0.034802,,$21.22
2025-11-18 07:12:35,0.037124,,$22.63
2025-11-18 08:05:11,0.571296,,$348.32
2025-11-18 08:17:11,0.103091,,$62.86
2025-11-18 08:25:11,0.172352,,$105.08
2025-11-18 08:53:47,0.296291,,$180.76
2025-11-18 09:37:59,0.459460,,$280.32
2025-11-18 11:06:23,0.971782,,$593.47
2025-11-18 11:50:47,0.655415,,$400.40
2025-11-18 13:44:11,0.095994,,$58.70
2025-11-18 14:25:23,1.677368,,$1025.65
2025-11-18 14:37:35,0.158538,,$97.25
2025-11-18 14:41:59,0.021002,,$12.89
2025-11-18 15:10:11,0.340021,,$208.70
2025-11-18 15:18:11,0.085543,,$52.51
2025-11-18 15:22:11,0.060461,,$37.17
2025-11-18 15:26:11,0.036552,,$22.49
2025-11-18 15:30:11,0.044719,,$27.54
2025-11-18 15:34:11,0.034047,,$20.98
2025-11-18 15:42:11,0.088557,,$54.57
2025-11-18 15:46:11,0.049218,,$30.33
2025-11-18 15:54:23,0.121993,,$75.18
2025-11-18 15:58:23,0.017119,,$10.55
2025-11-18 16:02:23,0.015983,,$9.85
2025-11-18 16:10:23,0.149712,,$92.37
2025-11-18 16:14:23,0.030066,,$18.56
2025-11-18 16:18:23,0.057171,,$35.34
2025-11-18 16:22:23,0.044661,,$27.65
2025-11-18 16:26:23,0.058786,,$36.41
2025-11-18 16:34:23,0.083014,,$51.48
2025-11-18 16:38:23,0.019049,,$11.81
2025-11-18 18:35:59,0.088886,,$55.14
2025-11-19 05:18:47,8.087131,,$4988.46
2025-11-19 05:26:59,0.595389,,$367.14
2025-11-19 05:30:59,0.046351,,$28.57
2025-11-19 05:35:23,0.050764,,$31.26
2025-11-19 05:39:23,0.042239,,$25.98
2025-11-19 05:43:23,0.040240,,$24.73
2025-11-19 05:47:23,0.041839,,$25.70
2025-11-19 05:51:23,0.049264,,$30.22
2025-11-19 05:55:23,0.015064,,$9.24
2025-11-19 07:07:59,0.057285,,$35.13
2025-11-19 11:22:11,0.188016,,$115.29
2025-11-19 12:10:59,0.036797,,$22.56
2025-11-19 13:32:11,5.009639,,$3071.93
2025-11-19 14:00:23,0.305779,,$187.51
2025-11-19 14:12:23,0.124427,,$76.30
2025-11-19 14:20:59,0.098924,,$60.66
2025-11-19 14:57:23,0.392101,,$240.44
2025-11-19 15:53:47,0.644454,,$395.04
2025-11-19 15:57:47,0.114212,,$69.91
2025-11-19 16:02:11,0.006489,,$3.97
2025-11-19 16:22:35,0.236099,,$144.29
2025-11-19 16:26:35,0.083293,,$50.87
2025-11-19 16:30:35,0.021723,,$13.26
2025-11-19 16:38:35,0.116658,,$71.13
2025-11-19 16:42:35,0.021792,,$13.28
2025-11-19 17:14:47,0.372912,,$227.23
2025-11-19 17:18:47,0.046550,,$28.36
2025-11-19 17:22:47,0.058979,,$35.89
2025-11-19 17:34:59,0.160105,,$97.41
2025-11-19 17:39:11,0.047653,,$28.95
2025-11-19 17:43:11,0.010975,,$6.67
2025-11-19 18:23:47,0.481846,,$292.23
2025-11-19 18:35:59,0.156356,,$94.83
2025-11-19 18:47:59,0.137290,,$83.26
2025-11-19 19:36:23,0.548505,,$332.66
2025-11-19 19:40:23,0.093994,,$56.96
2025-11-19 19:44:35,0.024269,,$14.71
2025-11-19 19:48:35,0.061796,,$37.44
2025-11-19 19:52:35,0.031028,,$18.80
2025-11-19 21:57:35,1.399947,,$848.45
2025-11-19 23:18:47,0.900899,,$548.60
2025-11-19 23:22:47,0.188747,,$115.01
2025-11-19 23:26:47,0.046057,,$28.08
2025-11-19 23:30:47,0.037262,,$22.72
2025-11-19 23:39:11,0.010410,,$6.35
2025-11-19 23:43:11,0.124905,,$76.16
2025-11-19 23:59:11,0.175275,,$106.89
2025-11-20 00:03:11,0.032861,,$20.04
2025-11-20 00:19:11,0.242046,,$147.73
2025-11-20 00:23:11,0.045912,,$28.04
2025-11-20 00:27:23,0.034729,,$21.22
2025-11-20 00:31:35,0.069025,,$42.23
2025-11-20 00:35:47,0.050837,,$31.14
2025-11-20 00:39:47,0.034735,,$21.30
2025-11-20 00:43:47,0.005155,,$3.16
2025-11-20 00:51:47,0.097634,,$59.86
2025-11-20 01:07:47,0.210432,,$129.02
2025-11-20 01:15:47,0.052045,,$31.92
2025-11-20 01:19:47,0.089786,,$55.07
2025-11-20 01:23:47,0.024859,,$15.26
2025-11-20 01:35:47,0.177488,,$109.06
2025-11-20 01:39:47,0.015117,,$9.29
2025-11-20 01:43:47,0.004687,,$2.88
2025-11-20 01:47:47,0.114409,,$70.34
2025-11-20 01:51:47,0.032374,,$19.90
2025-11-20 01:59:47,0.081991,,$50.43
2025-11-20 02:03:47,0.030197,,$18.57
2025-11-20 02:07:47,0.068880,,$42.39
2025-11-20 02:15:47,0.005116,,$3.15
2025-11-20 04:56:59,1.838045,,$1131.24
2025-11-20 05:00:59,0.154810,,$95.39
2025-11-20 05:05:11,0.060165,,$37.09
2025-11-20 05:09:11,0.027914,,$17.22
2025-11-20 10:45:11,0.249888,,$154.16
2025-11-20 15:52:23,6.953844,,$4264.76
2025-11-20 15:56:23,0.012960,,$7.95
2025-11-20 16:00:59,0.307137,,$187.98
2025-11-20 16:04:59,0.045373,,$27.70
2025-11-20 16:08:59,0.048899,,$29.75
2025-11-20 16:12:59,0.040503,,$24.58
2025-11-20 16:16:59,0.033100,,$20.07
2025-11-20 16:20:59,0.043365,,$26.28
2025-11-20 16:24:59,0.048668,,$29.45
2025-11-20 16:28:59,0.028821,,$17.44
2025-11-20 16:40:59,0.166038,,$100.38
2025-11-20 16:44:59,0.068131,,$41.12
2025-11-20 16:49:11,0.024524,,$14.79
2025-11-20 16:57:11,0.119057,,$71.62
2025-11-20 17:01:11,0.022408,,$13.48
2025-11-20 17:05:11,0.063047,,$37.93
2025-11-20 17:09:11,0.047006,,$28.03
2025-11-20 17:13:11,0.049381,,$29.44
2025-11-20 17:17:11,0.029326,,$17.38
2025-11-20 18:53:47,0.075749,,$44.91
2025-11-20 18:57:47,0.001401,,$0.83
2025-11-20 19:05:59,0.007014,,$4.16
2025-11-20 23:49:23,0.221220,,$131.55
2025-11-21 00:53:23,5.246665,,$3119.98
2025-11-21 02:46:35,1.317195,,$781.33
2025-11-21 02:54:35,0.225876,,$133.68
2025-11-21 02:58:35,0.066842,,$39.52
2025-11-21 03:02:47,0.020884,,$12.34
2025-11-21 04:22:47,0.956429,,$564.95
2025-11-21 04:35:11,0.197378,,$116.59
2025-11-21 04:39:11,0.030181,,$17.82
2025-11-21 07:19:47,0.129194,,$76.27
2025-11-21 07:23:47,1.943151,,$1145.57
2025-11-21 07:27:59,0.004423,,$2.61
2025-11-21 07:31:59,0.085309,,$50.24
2025-11-21 07:36:11,0.061007,,$34.77
2025-11-21 08:04:11,0.336280,,$193.98
2025-11-21 08:08:11,0.060499,,$34.90
2025-11-21 08:16:11,0.096748,,$55.90
2025-11-21 09:29:11,0.092821,,$53.64
2025-11-21 09:33:11,0.003112,,$1.80
2025-11-21 09:37:11,0.003288,,$1.90
2025-11-21 09:41:11,1.017345,,$586.34
2025-11-21 09:45:11,0.063104,,$36.33
2025-11-21 09:49:35,0.036440,,$20.98
2025-11-21 09:53:35,0.081777,,$47.05
2025-11-21 09:57:35,0.035464,,$20.36
2025-11-21 10:01:35,0.046378,,$26.63
2025-11-21 10:05:47,0.051326,,$29.41
2025-11-21 10:09:47,0.010973,,$6.29
2025-11-21 12:23:11,1.697071,,$970.28
2025-11-21 12:27:11,0.147876,,$83.86
2025-11-21 12:31:11,0.003205,,$1.82
2025-11-21 12:43:47,0.196533,,$111.88
2025-11-21 12:47:47,0.069494,,$39.66
2025-11-21 12:51:47,0.018169,,$10.38
2025-11-21 12:55:47,0.076537,,$43.78
2025-11-21 13:08:23,0.013915,,$7.96
2025-11-21 13:12:35,0.214237,,$122.75
2025-11-21 13:16:35,0.071371,,$40.99
2025-11-21 13:20:35,0.027916,,$16.07
2025-11-21 13:52:47,0.451601,,$260.37
2025-11-21 14:37:23,0.583448,,$337.63
2025-11-21 14:41:35,0.049003,,$28.42
2025-11-21 14:45:59,0.007232,,$4.20
2025-11-21 14:58:11,0.173183,,$100.59
2025-11-21 15:42:47,0.574153,,$332.26
2025-11-21 15:55:11,0.132780,,$76.80
2025-11-21 15:59:11,0.057964,,$33.53
2025-11-21 16:03:11,0.048319,,$27.94
2025-11-21 16:07:11,0.102387,,$59.04
2025-11-21 16:19:47,0.148367,,$85.42
2025-11-21 16:23:47,0.048429,,$27.88
2025-11-21 16:27:47,0.024209,,$13.94
2025-11-21 16:43:59,0.220515,,$127.00
2025-11-21 17:08:35,0.355203,,$206.45
2025-11-21 17:12:35,0.026408,,$15.36
2025-11-21 17:28:47,0.188786,,$109.93
2025-11-21 20:46:23,0.176248,,$102.43
2025-11-21 21:42:59,0.046464,,$27.03
2025-11-22 00:17:23,4.999690,,$2915.63
2025-11-22 01:51:11,0.072947,,$42.54
2025-11-22 04:53:47,0.144378,,$84.19
2025-11-22 05:50:47,0.045876,,$26.75
2025-11-22 08:43:59,0.135950,,$79.27
2025-11-22 13:31:47,0.225025,,$131.05
2025-11-22 15:00:35,0.070519,,$41.07
2025-11-22 15:20:47,0.014104,,$8.21
2025-11-22 18:26:47,13.034238,,$7591.40
2025-11-22 20:50:23,0.259539,,$151.16
2025-11-22 22:43:47,0.088342,,$51.45
2025-11-22 22:47:59,0.004224,,$2.46
2025-11-22 22:51:59,0.001251,,$0.73
2025-11-22 22:55:59,0.005157,,$3.00
2025-11-22 23:00:23,0.002187,,$1.27
2025-11-22 23:04:23,0.002811,,$1.64
2025-11-22 23:08:23,0.003745,,$2.18
2025-11-22 23:12:23,0.002652,,$1.54
2025-11-22 23:16:23,0.004367,,$2.54
2025-11-22 23:20:23,0.001870,,$1.09
2025-11-22 23:24:23,0.003895,,$2.27
2025-11-22 23:28:35,0.002646,,$1.54
2025-11-22 23:32:35,0.002645,,$1.54
2025-11-22 23:36:35,0.002333,,$1.36
2025-11-22 23:40:35,0.004818,,$2.81
2025-11-22 23:44:35,0.001864,,$1.09
2025-11-22 23:48:35,0.004501,,$2.62
2025-11-22 23:52:35,0.002793,,$1.63
2025-11-22 23:56:47,0.003411,,$1.99
2025-11-23 00:00:47,0.001085,,$0.63
2025-11-23 00:04:47,0.004649,,$2.71
2025-11-23 00:08:47,0.003097,,$1.80
2025-11-23 00:12:47,0.004176,,$2.43
2025-11-23 00:16:47,0.001855,,$1.08
2025-11-23 00:20:47,0.004327,,$2.52
2025-11-23 00:24:59,0.001545,,$0.90
2025-11-23 01:22:35,4.930472,,$2873.51
2025-11-23 01:34:59,0.053199,,$31.01
2025-11-23 01:38:59,0.229548,,$133.93
2025-11-23 01:43:11,0.057973,,$33.85
2025-11-23 01:47:11,0.010274,,$6.00
2025-11-23 01:55:11,0.123816,,$72.48
2025-11-23 02:07:35,0.009189,,$5.38
2025-11-23 02:27:59,0.388341,,$227.37
2025-11-23 02:32:11,0.080747,,$47.32
2025-11-23 02:36:23,0.026236,,$15.39
2025-11-23 02:40:23,0.078935,,$46.29
2025-11-23 02:44:35,0.052162,,$30.60
2025-11-23 03:04:59,0.225257,,$132.14
2025-11-23 03:24:59,0.256728,,$150.61
2025-11-23 03:45:23,0.254351,,$149.21
2025-11-23 04:09:35,0.254295,,$149.21
2025-11-23 04:13:35,0.119875,,$70.45
2025-11-23 04:21:35,0.111299,,$65.47
2025-11-23 04:25:47,0.025115,,$14.79
2025-11-23 06:03:23,1.162853,,$684.93
2025-11-23 12:18:35,4.761158,,$2804.41
2025-11-23 12:22:35,0.040250,,$23.71
2025-11-23 12:30:35,0.087576,,$51.61
2025-11-23 12:38:35,0.099375,,$58.56
2025-11-23 13:50:59,0.867996,,$511.64
2025-11-23 13:59:11,0.066207,,$39.04
2025-11-23 14:03:11,0.141686,,$83.65
2025-11-23 14:07:11,0.020261,,$11.98
2025-11-23 16:08:23,1.537241,,$909.31
2025-11-23 16:40:47,0.375840,,$222.40
2025-11-23 16:44:47,0.038925,,$23.03
2025-11-23 19:25:23,1.906503,,$1128.97
2025-11-23 19:29:23,0.146758,,$86.91
2025-11-23 19:33:23,0.049250,,$29.17
2025-11-23 19:37:35,0.055940,,$33.15
2025-11-23 19:45:59,0.110064,,$65.25
2025-11-23 20:26:11,0.470423,,$278.98
2025-11-23 21:34:47,0.807343,,$478.88
2025-11-23 21:38:47,0.004678,,$2.78
2025-11-23 21:42:59,0.159038,,$94.42
2025-11-23 21:51:23,0.088753,,$52.69
2025-11-23 21:55:23,0.070976,,$42.16
2025-11-23 21:59:23,0.038559,,$22.92
2025-11-23 22:03:23,0.020964,,$12.48
2025-11-23 22:27:47,0.279201,,$166.16
2025-11-23 23:00:11,0.409473,,$243.69
2025-11-23 23:04:11,0.056413,,$33.57
2025-11-24 02:26:23,2.361304,,$1404.87
2025-11-24 06:40:47,0.289160,,$172.03
2025-11-24 06:48:59,0.005148,,$3.06
2025-11-24 06:52:59,0.002510,,$1.49
2025-11-24 06:56:59,0.001129,,$0.67
2025-11-24 07:00:59,0.003760,,$2.24
2025-11-24 07:04:59,0.001128,,$0.67
2025-11-24 07:08:59,0.003256,,$1.94
2025-11-24 07:12:59,0.001001,,$0.60
2025-11-24 07:17:11,0.003878,,$2.31
2025-11-24 07:21:23,0.001501,,$0.89
2025-11-24 07:25:23,0.004751,,$2.83
2025-11-24 07:41:59,0.009749,,$5.80
2025-11-24 11:11:47,6.121517,,$3630.06
2025-11-24 14:02:11,2.266597,,$1344.10
2025-11-24 14:06:11,0.012295,,$7.29
2025-11-24 14:51:23,0.593566,,$350.86
2025-11-24 17:37:11,1.933189,,$1148.55
2025-11-24 17:41:11,0.051315,,$30.51
2025-11-24 17:49:11,0.174392,,$103.75
2025-11-24 17:53:11,0.041880,,$24.93
2025-11-24 17:57:11,0.071447,,$42.55
2025-11-24 18:01:23,0.040184,,$23.99
2025-11-24 18:05:23,0.039329,,$23.49
2025-11-24 18:09:23,0.061147,,$36.53
2025-11-24 18:21:47,0.008131,,$4.86
2025-11-24 18:30:11,0.004125,,$2.47
2025-11-24 18:42:35,0.364856,,$218.07
2025-11-24 18:50:47,0.129199,,$77.26
2025-11-24 18:54:47,0.060369,,$36.13
2025-11-24 19:07:11,0.153597,,$92.01
2025-11-24 20:40:23,1.126611,,$675.34
2025-11-24 20:48:47,0.075754,,$45.45
2025-11-24 20:52:59,0.062849,,$37.72
2025-11-24 20:56:59,0.042962,,$25.81
2025-11-24 21:00:59,0.052608,,$31.61
2025-11-25 00:35:59,2.560532,,$1538.59
2025-11-25 00:43:59,0.121432,,$72.99
2025-11-25 01:00:23,0.162247,,$97.67
2025-11-25 01:20:59,0.254844,,$153.41
2025-11-25 03:34:11,1.526863,,$919.08
2025-11-25 06:56:47,2.337479,,$1407.04
2025-11-25 08:38:23,1.160794,,$698.01
2025-11-25 09:30:23,0.614534,,$367.60
2025-11-25 12:25:59,0.370576,,$221.66
2025-11-25 14:44:11,3.629871,,$2170.42
2025-11-25 14:48:11,0.108162,,$64.59
2025-11-25 14:52:11,0.058317,,$34.76
2025-11-25 16:37:59,1.300762,,$775.13
2025-11-25 17:26:59,0.542570,,$323.33
2025-11-25 19:39:59,1.553480,,$925.52
2025-11-25 21:57:59,1.776055,,$1058.14
2025-11-25 22:30:47,0.397230,,$236.66
2025-11-25 22:46:59,0.191091,,$113.85
2025-11-25 23:06:59,0.269700,,$160.68
2025-11-25 23:10:59,0.055939,,$33.33
2025-11-25 23:51:59,0.460837,,$274.56
2025-11-25 23:56:11,0.067705,,$40.34
2025-11-26 00:00:11,0.032687,,$19.47
2025-11-26 00:36:35,0.420261,,$250.39
2025-11-26 06:33:23,4.163511,,$2481.68
2025-11-26 08:26:35,1.358326,,$809.64
2025-11-26 09:14:47,0.529801,,$315.79
2025-11-26 10:07:35,0.646502,,$385.36
2025-11-26 10:39:35,0.375768,,$223.98
2025-11-26 11:19:59,0.429451,,$255.98
2025-11-26 13:45:11,0.429034,,$255.73
2025-11-26 13:49:11,1.780841,,$1061.49
2025-11-26 14:37:59,0.536785,,$319.96
2025-11-26 15:02:23,0.317423,,$189.21
2025-11-26 17:15:47,1.641893,,$978.69
2025-11-26 17:35:47,0.264601,,$158.72
2025-11-26 17:39:47,0.031502,,$18.91
2025-11-26 17:43:59,0.064928,,$39.04
2025-11-26 17:47:59,0.055244,,$33.32
2025-11-26 17:56:11,0.045516,,$27.49
2025-11-26 18:00:11,0.043551,,$26.35
2025-11-26 18:04:11,0.047455,,$28.72
2025-11-26 18:08:23,0.003521,,$2.13

Total added,,,$254438.97
Remaining unused,,,$643.31
Used to date,,,$253795.66
